accuracy,precision_attack,recall_attack,f1_attack,fpr,tn,fp,fn,tp,n,n_attack,average_precision,roc_auc,n_estimators,max_depth,min_samples_leaf,fit_seconds,split,scenario,subtype
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7326326415549664,0.8892384915421836,100,16,5,2.3,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7326326415549664,0.8892384915421836,100,None,5,2.1,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7208000742589473,0.8886693623876306,100,10,5,2.4,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7201666562137385,0.8886646991747078,150,16,5,2.6,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7201666562137385,0.8886646991747078,150,None,5,2.8,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7100162478821987,0.8880961266478928,150,10,5,2.6,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7058816135969183,0.8890383891105691,300,16,5,5.2,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.7058816135969183,0.8890383891105691,300,None,5,5.2,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.6970503018490571,0.888439434374549,300,10,5,5.1,time,with_port,"{'FTP-Patator': {'support': 2418, 'recall': 0.9971050454921423}, 'SSH-Patator': {'support': 1886, 'recall': 0.0}}"
