mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.7934606075286865,0.0,0.09210968017578125,0.0,0.9,1.0,100,3,5,0.08,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.7}",0.7134606841403821,0.7134606841403821,0.0,21,0.9993187347931873,0.9993187347931873,0.0
2.3273684978485107,0.0,0.12646985054016113,0.0,0.8,0.5,300,3,6,0.05,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.7170709927072481,0.7170709927072481,0.0,10,0.9999026195345214,0.9999026195345214,0.0
1.1763510704040527,0.0,0.09788799285888672,0.0,0.7,2.0,200,3,3,0.1,0.0,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.7142010080047435,0.7142010080047435,0.0,12,0.9994160015573291,0.9994160015573291,0.0
1.0498921871185303,0.0,0.10447025299072266,0.0,0.8,1.5,200,3,5,0.15,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.15, 'gamma': 0, 'colsample_bytree': 0.7}",0.7172845020098259,0.7172845020098259,0.0,2,0.9999026195345214,0.9999026195345214,0.0
1.0085194110870361,0.0,0.09413433074951172,0.0,0.8,1.5,150,7,5,0.08,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 150, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.9}",0.7128273413226809,0.7128273413226809,0.0,40,0.9992214869599065,0.9992214869599065,0.0
0.8325588703155518,0.0,0.08982014656066895,0.0,0.9,1.5,100,5,6,0.1,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.9}",0.7136720485853948,0.7136720485853948,0.0,17,0.9993187347931873,0.9993187347931873,0.0
1.4445154666900635,0.0,0.09320950508117676,0.0,0.7,0.5,300,3,6,0.15,0.2,0.7,"{'subsample': 0.7, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7172845020098259,0.7172845020098259,0.0,2,0.9999026195345214,0.9999026195345214,0.0
0.6927697658538818,0.0,0.09730863571166992,0.0,0.8,1.5,100,10,6,0.15,0.2,0.9,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.9}",0.7128273413226809,0.7128273413226809,0.0,40,0.9992214869599065,0.9992214869599065,0.0
1.269721269607544,0.0,0.09816932678222656,0.0,0.9,1.0,200,5,5,0.08,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.8}",0.7142010080047435,0.7142010080047435,0.0,12,0.9994160015573291,0.9994160015573291,0.0
0.9563963413238525,0.0,0.07816386222839355,0.0,0.8,0.5,150,7,7,0.12,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 150, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.12, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7132494448556624,0.7132494448556624,0.0,29,0.9992214869599065,0.9992214869599065,0.0
1.4549229145050049,0.0,0.09946393966674805,0.0,0.7,0.5,250,7,4,0.05,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 0.5, 'n_estimators': 250, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7133550488599348,0.7133550488599348,0.0,23,0.9993187347931873,0.9993187347931873,0.0
0.7499873638153076,0.0,0.07700490951538086,0.0,0.7,0.5,100,7,7,0.1,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 0.5, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7132494448556624,0.7132494448556624,0.0,29,0.9992214869599065,0.9992214869599065,0.0
1.147705316543579,0.0,0.08369612693786621,0.0,0.8,2.0,200,7,5,0.15,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.15, 'gamma': 0, 'colsample_bytree': 0.9}",0.7131438721136767,0.7131438721136767,0.0,33,0.9992214869599065,0.9992214869599065,0.0
1.3561015129089355,0.0,0.11097192764282227,0.0,0.9,0.5,250,10,4,0.08,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 250, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.08, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7129328203610535,0.7129328203610535,0.0,35,0.9992214869599065,0.9992214869599065,0.0
1.6323111057281494,0.0,0.11337828636169434,0.0,0.7,1.5,250,10,6,0.05,0.0,0.8,"{'subsample': 0.7, 'reg_lambda': 1.5, 'n_estimators': 250, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.7128273413226809,0.7128273413226809,0.0,40,0.9992214869599065,0.9992214869599065,0.0
0.687345027923584,0.0,0.08119058609008789,0.0,0.9,2.0,100,10,4,0.05,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.7095729013254787,0.7095729013254787,0.0,49,0.9984441851419681,0.9984441851419681,0.0
1.3332793712615967,0.0,0.09616732597351074,0.0,0.9,2.0,250,5,4,0.1,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 2.0, 'n_estimators': 250, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.7142010080047435,0.7142010080047435,0.0,12,0.9994160015573291,0.9994160015573291,0.0
0.688652515411377,0.0,0.07256722450256348,0.0,0.7,2.0,100,10,3,0.05,0.0,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.7070736718520693,0.7070736718520693,0.0,50,0.996983555512309,0.996983555512309,0.0
1.4924421310424805,0.0,0.09348464012145996,0.0,0.9,0.5,250,7,7,0.05,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 250, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.8}",0.7132494448556624,0.7132494448556624,0.0,29,0.9993187347931873,0.9993187347931873,0.0
0.8869214057922363,0.0,0.09463024139404297,0.0,0.8,0.5,150,3,7,0.15,0.2,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 150, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.7172845020098259,0.7172845020098259,0.0,2,0.9999026195345214,0.9999026195345214,0.0
1.3505475521087646,0.0,0.0878150463104248,0.0,0.9,0.5,300,3,7,0.15,0.2,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.9}",0.717391304347826,0.717391304347826,0.0,1,0.9999026195345214,0.9999026195345214,0.0
1.5767147541046143,0.0,0.10198974609375,0.0,0.7,1.0,250,10,5,0.08,0.0,0.7,"{'subsample': 0.7, 'reg_lambda': 1.0, 'n_estimators': 250, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.7}",0.7131438721136767,0.7131438721136767,0.0,33,0.9992214869599065,0.9992214869599065,0.0
0.9685752391815186,0.0,0.08605194091796875,0.0,0.8,1.5,100,5,3,0.08,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.7}",0.7103051747014595,0.7103051747014595,0.0,47,0.9985412817271224,0.9985412817271224,0.0
1.6169850826263428,0.0,0.10684800148010254,0.0,0.7,1.0,300,5,4,0.08,0.2,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.08, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.7133550488599348,0.7133550488599348,0.0,23,0.9993187347931873,0.9993187347931873,0.0
1.4225280284881592,0.0,0.11866068840026855,0.0,0.8,1.0,250,3,4,0.1,0.2,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 250, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.9}",0.7172845020098259,0.7172845020098259,0.0,2,0.9999026195345214,0.9999026195345214,0.0
