mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.834000825881958,0.0,0.10428118705749512,0.0,0.9,1.0,100,3,5,0.08,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.7}",0.9972062703709452,0.9972062703709452,0.0,43,0.9992987377279102,0.9992987377279102,0.0
2.3259475231170654,0.0,0.1934664249420166,0.0,0.8,0.5,300,3,6,0.05,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.9984464812800994,0.9984464812800994,0.0,16,1.0,1.0,0.0
1.339858055114746,0.0,0.11824893951416016,0.0,0.7,2.0,200,3,3,0.1,0.0,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.9974400744705608,0.9974400744705608,0.0,41,0.9998245921768111,0.9998245921768111,0.0
1.5136973857879639,0.0,0.13675284385681152,0.0,0.8,1.5,200,3,5,0.15,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.15, 'gamma': 0, 'colsample_bytree': 0.7}",0.9986016159105034,0.9986016159105034,0.0,6,1.0,1.0,0.0
1.2272531986236572,0.0,0.1098031997680664,0.0,0.8,1.5,150,7,5,0.08,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 150, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.9}",0.9985240425697196,0.9985240425697196,0.0,13,0.9998245921768111,0.9998245921768111,0.0
1.0397634506225586,0.0,0.10287141799926758,0.0,0.9,1.5,100,5,6,0.1,0.0,0.9,"{'subsample': 0.9, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.9}",0.9981363565771082,0.9981363565771082,0.0,25,0.9996492458786391,0.9996492458786391,0.0
1.8489677906036377,0.0,0.13249564170837402,0.0,0.7,0.5,300,3,6,0.15,0.2,0.7,"{'subsample': 0.7, 'reg_lambda': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.9986796116504855,0.9986796116504855,0.0,1,1.0,1.0,0.0
0.9333832263946533,0.0,0.1076347827911377,0.0,0.8,1.5,100,10,6,0.15,0.2,0.9,"{'subsample': 0.8, 'reg_lambda': 1.5, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.9}",0.9981357775361193,0.9981357775361193,0.0,26,1.0,1.0,0.0
1.699115514755249,0.0,0.1526789665222168,0.0,0.9,1.0,200,5,5,0.08,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0, 'colsample_bytree': 0.8}",0.9982138696901453,0.9982138696901453,0.0,21,1.0,1.0,0.0
1.3650383949279785,0.0,0.11803531646728516,0.0,0.8,0.5,150,7,7,0.12,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 0.5, 'n_estimators': 150, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.12, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9982130370600575,0.9982130370600575,0.0,23,1.0,1.0,0.0
1.7660717964172363,0.0,0.1519932746887207,0.0,0.7,0.5,250,7,4,0.05,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 0.5, 'n_estimators': 250, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.9979045401629802,0.9979045401629802,0.0,32,0.9998245921768111,0.9998245921768111,0.0
0.911569356918335,0.0,0.10422706604003906,0.0,0.7,0.5,100,7,7,0.1,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 0.5, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9975929808214924,0.9975929808214924,0.0,37,0.9996492458786391,0.9996492458786391,0.0
1.4420256614685059,0.0,0.11988997459411621,0.0,0.8,2.0,200,7,5,0.15,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.15, 'gamma': 0, 'colsample_bytree': 0.9}",0.9984469638142569,0.9984469638142569,0.0,15,1.0,1.0,0.0
