accuracy,precision_attack,recall_attack,f1_attack,fpr,tn,fp,fn,tp,n,n_attack,threshold,average_precision,roc_auc,ftp_recall,ftp_support,ssh_recall,ssh_support,model,split,scenario,job,fit_seconds,max_depth,min_samples_leaf,n_estimators,learning_rate
0.9999807196394572,1.0,0.9993785925120398,0.9996891996891997,0.0,201028,0,4,6433,207465,6437,0.5,0.9998491788100148,0.9999157642595727,0.9997292174383969,3693,0.9989067055393586,2744,random_forest,random,with_port,W3-04,6.2,16,5.0,100.0,
0.9999807196394572,1.0,0.9993785925120398,0.9996891996891997,0.0,201028,0,4,6433,207465,6437,0.5,0.9998492752456534,0.9999154794874772,0.9997292174383969,3693,0.9989067055393586,2744,random_forest,random,with_port,W3-04,6.2,None,5.0,100.0,
0.9998843178367436,0.9970547201984189,0.9992232406400497,0.9981378026070763,9.451419702727978e-05,201009,19,5,6432,207465,6437,0.5,0.9998618211264465,0.9999679301025941,0.9997292174383969,3693,0.9985422740524781,2744,random_forest,random,with_port,W3-04,9.1,10,5.0,150.0,
0.9999710794591858,0.9996891996891997,0.9993785925120398,0.9995338719701679,9.948862844976819e-06,201026,2,4,6433,207465,6437,0.5,0.9998492510365262,0.999913868612489,0.9997292174383969,3693,0.9989067055393586,2744,random_forest,random,with_port,W3-04,9.1,16,5.0,150.0,
0.9999758995493215,0.9998445756916382,0.9993785925120398,0.9996115297956647,4.974431422488409e-06,201027,1,4,6433,207465,6437,0.5,0.9998492510590254,0.9999138585662548,0.9997292174383969,3693,0.9989067055393586,2744,random_forest,random,with_port,W3-04,9.2,None,5.0,150.0,
0.9998794977466079,0.9970542635658914,0.9990678887680596,0.9980600605261116,9.451419702727978e-05,201009,19,6,6431,207465,6437,0.5,0.9998583888368998,0.9999616859817468,0.9997292174383969,3693,0.9981778425655977,2744,random_forest,random,with_port,W3-04,18.9,10,5.0,300.0,
0.9999710794591858,0.9996891996891997,0.9993785925120398,0.9995338719701679,9.948862844976819e-06,201026,2,4,6433,207465,6437,0.5,0.9998490099978699,0.9999097654986722,0.9997292174383969,3693,0.9989067055393586,2744,random_forest,random,with_port,W3-04,18.0,16,5.0,300.0,
0.9999710794591858,0.9998445515311675,0.9992232406400497,0.9995337995337995,4.974431422488409e-06,201027,1,5,6432,207465,6437,0.5,0.9998490340908778,0.9999101580745868,0.9997292174383969,3693,0.9985422740524781,2744,random_forest,random,with_port,W3-04,11.6,None,5.0,300.0,
0.9995806521581954,0.9871126112304388,0.9995339443840299,0.9932844461597838,0.0004178522394890264,200944,84,3,6434,207465,6437,0.5,0.9998504035032578,0.9999851597803602,0.9997292174383969,3693,0.999271137026239,2744,xgboost,random,with_port,W3-06,1.6,3,,100.0,0.08
0.9997300749524016,0.9918298134731001,0.9995339443840299,0.995666976168369,0.0002636448653918857,200975,53,3,6434,207465,6437,0.5,0.9998564554955379,0.9999577003315897,0.9997292174383969,3693,0.999271137026239,2744,xgboost,random,with_port,W3-06,1.9,4,,100.0,0.08
0.9997493553129444,0.9924417707851303,0.9995339443840299,0.9959752321981424,0.00024374713970193207,200979,49,3,6434,207465,6437,0.5,0.9998774721832699,0.9999836064780206,0.9997292174383969,3693,0.999271137026239,2744,xgboost,random,with_port,W3-06,1.8,6,,100.0,0.08
0.9998120164847083,0.9941303676243435,0.99984464812801,0.9969793199597242,0.00018902839405455957,200990,38,1,6436,207465,6437,0.5,0.9999260050827696,0.9999956410936091,0.9997292174383969,3693,1.0,2744,xgboost,random,with_port,W3-06,3.1,3,,200.0,0.08
0.9999614392789146,0.9992234819071284,0.9995339443840299,0.9993786890338614,2.487215711244205e-05,201023,5,3,6434,207465,6437,0.5,0.999880187576467,0.9999843158967011,0.9997292174383969,3693,0.999271137026239,2744,xgboost,random,with_port,W3-06,3.4,4,,200.0,0.08
